ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Download 1 ID","Download 1 name","Download 1 URL","Meta: _product_url"
1784,variable,,"Structured cotton sweater",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,Men,"clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_02_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_02_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_01_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_02_1.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
1785,variation,,"Structured cotton sweater - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
1786,variation,,"Structured cotton sweater - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
1787,variation,,"Structured cotton sweater - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
1788,variation,,"Structured cotton sweater - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
1789,variation,,"Structured cotton sweater - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
1790,variation,,"Structured cotton sweater - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
1791,variation,,"Structured cotton sweater - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
1792,variation,,"Structured cotton sweater - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
1793,variation,,"Structured cotton sweater - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
1794,variation,,"Structured cotton sweater - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
1795,variation,,"Structured cotton sweater - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
1796,variation,,"Structured cotton sweater - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
1797,variation,,"Structured cotton sweater - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
1798,variation,,"Structured cotton sweater - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
1799,variation,,"Structured cotton sweater - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1784,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
1800,variation,,"Structured cotton sweater - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
1801,variation,,"Structured cotton sweater - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
1802,variation,,"Structured cotton sweater - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
1803,variation,,"Structured cotton sweater - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
1804,variation,,"Structured cotton sweater - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
1805,variation,,"Structured cotton sweater - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
1806,variation,,"Structured cotton sweater - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
1807,variation,,"Structured cotton sweater - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
1808,variation,,"Structured cotton sweater - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
1809,variation,,"Structured cotton sweater - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
1810,variation,,"Structured cotton sweater - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
1811,variation,,"Structured cotton sweater - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
1812,variation,,"Structured cotton sweater - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
1813,variation,,"Structured cotton sweater - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
1814,variation,,"Structured cotton sweater - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1784,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
1815,variable,,"Merino wool washable sweater",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,Men,"clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_02_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_01_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_02_1.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
1816,variation,,"Merino wool washable sweater - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
1817,variation,,"Merino wool washable sweater - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
1818,variation,,"Merino wool washable sweater - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
1819,variation,,"Merino wool washable sweater - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
1820,variation,,"Merino wool washable sweater - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
1821,variation,,"Merino wool washable sweater - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
1822,variation,,"Merino wool washable sweater - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
1823,variation,,"Merino wool washable sweater - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
1824,variation,,"Merino wool washable sweater - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
1825,variation,,"Merino wool washable sweater - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
1826,variation,,"Merino wool washable sweater - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
1827,variation,,"Merino wool washable sweater - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
1828,variation,,"Merino wool washable sweater - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
1829,variation,,"Merino wool washable sweater - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
1830,variation,,"Merino wool washable sweater - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1815,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
1831,variation,,"Merino wool washable sweater - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
1832,variation,,"Merino wool washable sweater - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
1833,variation,,"Merino wool washable sweater - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
1834,variation,,"Merino wool washable sweater - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
1835,variation,,"Merino wool washable sweater - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
1836,variation,,"Merino wool washable sweater - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
1837,variation,,"Merino wool washable sweater - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
1838,variation,,"Merino wool washable sweater - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
1839,variation,,"Merino wool washable sweater - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
1840,variation,,"Merino wool washable sweater - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
1841,variation,,"Merino wool washable sweater - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
1842,variation,,"Merino wool washable sweater - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
1843,variation,,"Merino wool washable sweater - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
1844,variation,,"Merino wool washable sweater - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
1845,variation,,"Merino wool washable sweater - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1815,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
1846,variable,,"Round neck breathable sweater",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,Men,"clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_04_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_04_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_02_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_01_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_1.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
1847,variation,,"Round neck breathable sweater - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
1848,variation,,"Round neck breathable sweater - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
1849,variation,,"Round neck breathable sweater - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
1850,variation,,"Round neck breathable sweater - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
1851,variation,,"Round neck breathable sweater - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
1852,variation,,"Round neck breathable sweater - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
1853,variation,,"Round neck breathable sweater - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
1854,variation,,"Round neck breathable sweater - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
1855,variation,,"Round neck breathable sweater - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
1856,variation,,"Round neck breathable sweater - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
1857,variation,,"Round neck breathable sweater - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
1858,variation,,"Round neck breathable sweater - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
1859,variation,,"Round neck breathable sweater - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
1860,variation,,"Round neck breathable sweater - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
1861,variation,,"Round neck breathable sweater - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1846,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
1862,variation,,"Round neck breathable sweater - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
1863,variation,,"Round neck breathable sweater - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
1864,variation,,"Round neck breathable sweater - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
1865,variation,,"Round neck breathable sweater - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
1866,variation,,"Round neck breathable sweater - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
1867,variation,,"Round neck breathable sweater - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
1868,variation,,"Round neck breathable sweater - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
1869,variation,,"Round neck breathable sweater - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
1870,variation,,"Round neck breathable sweater - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
1871,variation,,"Round neck breathable sweater - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
1872,variation,,"Round neck breathable sweater - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
1873,variation,,"Round neck breathable sweater - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
1874,variation,,"Round neck breathable sweater - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
1875,variation,,"Round neck breathable sweater - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
1876,variation,,"Round neck breathable sweater - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1846,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
